"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
1553,54,"housemaid","married","basic.4y","unknown","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
27365,48,"services","divorced","high.school","no","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
10605,51,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
22402,31,"services","divorced","high.school","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
2882,34,"self-employed","married","basic.4y","unknown","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
4015,27,"admin.","single","high.school","no","yes","no","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
29465,38,"self-employed","married","basic.9y","no","no","no","cellular","may","wed",4,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
37320,40,"entrepreneur","divorced","university.degree","no","yes","yes","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
31351,NA,"management","married","university.degree","no","yes","no","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
3017,39,"housemaid","single","university.degree","unknown","no","no","telephone","jul","tue",9,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
17656,49,"management","divorced","high.school","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
459,38,"technician","married","high.school","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,NA,4.968,5228.1,0
27463,53,"housemaid","married","basic.6y","no","unknown","unknown","telephone","may","tue",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
10044,39,"admin.","single","unknown","no","no","yes","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
28390,NA,"admin.","single","high.school","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
14666,31,"blue-collar","single","basic.9y","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
26226,30,"management","single","university.degree","no","no","yes","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
25658,44,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
31319,32,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
19360,52,"housemaid","divorced","professional.course","no","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
28871,40,"admin.","single","high.school","no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
33227,23,"services","single","basic.9y","unknown","yes","no","cellular","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
18300,31,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
25871,33,"blue-collar","married","basic.9y","no","no","no","cellular","apr","thu",1,5,1,"success",-1.8,93.075,-47.1,1.41,5099.1,0
35602,51,"blue-collar","married","basic.4y","no","no","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
35914,49,"entrepreneur","married","high.school","unknown","no","no","telephone","may","wed",12,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
29343,29,"services","married","high.school","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
34162,66,"retired","married","basic.4y","no","yes","yes","telephone","aug","wed",3,999,3,"failure",-2.9,92.201,-31.4,0.854,5076.2,0
40936,36,"technician","single","professional.course","no","no","no","cellular","may","wed",1,999,1,"failure",-1.8,NA,-46.2,1.334,5099.1,0
860,36,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
35351,39,"admin.","married","university.degree","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
18117,27,"admin.","single","high.school",NA,"yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
15954,33,"blue-collar","married","basic.9y","unknown","no","yes","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
11341,33,"technician","married","high.school","no","yes","no","cellular","jul","fri",9,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,1
36829,33,"technician","married","university.degree","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
11269,45,"admin.","divorced","university.degree","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
27103,37,"unemployed","single","basic.9y","unknown","yes","yes","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
17819,53,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
1923,30,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
31466,31,"technician","married","professional.course","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
5178,39,"admin.","divorced","high.school","no","no","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
34696,49,"housemaid","single","high.school","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
25640,36,"blue-collar","single","basic.4y","no","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,0
37262,31,"admin.","single","high.school","no","yes","no","telephone","dec","mon",1,999,0,"nonexistent",-0.2,92.756,-45.9,3.816,5176.3,0
12636,32,"admin.","single","high.school","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
20547,26,"technician","single","professional.course","no","yes","no","cellular","jul","wed",7,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
37247,60,"retired","married","professional.course","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
37015,41,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
37208,33,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
18876,29,"admin.","single","university.degree","no","yes","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
17017,57,"admin.","married","university.degree","unknown","yes","no","cellular","jul","mon",24,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
26566,54,"technician","married","university.degree","no","yes","no","telephone","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,1
26584,30,"admin.","single","university.degree","no","yes","yes","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
9104,44,"technician","divorced","professional.course",NA,"yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,1
39264,33,"admin.","divorced","university.degree","no","no","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
13763,55,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","mon",3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
13590,46,"admin.","single","university.degree","no","yes","yes","cellular","may","mon",5,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,0
15828,39,"technician","married","professional.course","no","no","no","cellular","apr","thu",1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,1
4750,46,"self-employed","married","university.degree","no","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
18807,34,"entrepreneur","married","university.degree","no","no","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,NA,1.405,5099.1,0
26334,38,"technician","divorced","high.school","unknown","no","no","cellular","aug","wed",9,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
40863,56,"entrepreneur","married","unknown","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
13797,33,"blue-collar","married","basic.9y","unknown","no","yes","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
8848,42,"services","single","unknown","unknown","yes","no","telephone","jul","tue",7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
36378,34,"admin.","divorced","university.degree","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
12791,60,"housemaid","married","basic.4y","no","no","no","cellular","aug","fri",8,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
7196,25,"services","single","high.school","no","yes","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
25245,35,"admin.","single","high.school","no","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,1
10333,36,"admin.","single","university.degree","no","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
35533,58,"entrepreneur","married","basic.4y","unknown","yes","no","cellular","nov","tue",4,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
34214,30,"services","single","high.school","no","no","yes","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
2647,39,"management","single","university.degree","no","yes","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
34796,53,"services","married","high.school","no","yes","no","telephone","may","wed",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
18191,45,"admin.","married","unknown","no","no","no","telephone","jun","tue",6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
38582,30,"technician","single","university.degree","no","no","no","cellular","apr","wed",5,999,0,"nonexistent",-1.8,93.075,-47.1,1.372,5099.1,0
2826,56,"admin.","married","unknown","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
20393,41,"admin.","married","professional.course","unknown","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
21086,65,"retired","married","basic.4y","no","no","no","cellular","oct","wed",1,999,0,"nonexistent",-1.1,94.601,-49.5,1.043,4963.6,1
18304,30,"admin.","married","unknown","no","yes","no","cellular","jun","fri",2,4,1,"success",-2.9,92.963,-40.8,1.268,5076.2,1
33471,25,"entrepreneur","single","basic.9y","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
76,42,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
16029,34,"technician","married","professional.course","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
9597,33,"admin.","single","high.school","no","yes","no","cellular","jun","tue",2,NA,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
37106,43,"management","married","university.degree","unknown","no","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
36344,58,"retired","married","basic.4y","no","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
25703,36,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",7,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
18082,32,"technician","married","professional.course","no","yes","yes","telephone","nov","wed",3,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,0
35998,48,"blue-collar","married","basic.4y","no","yes","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
33749,31,"admin.","divorced","university.degree","no","no","no","telephone","may","mon",5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
34490,51,"technician","married","professional.course","no","yes","no","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
19879,37,"unknown","single","university.degree","no","no","no","cellular","sep","wed",1,NA,1,"success",-3.4,92.379,-29.8,0.753,5017.5,0
37294,44,"admin.","married","university.degree","unknown","yes","yes","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
31859,44,"unemployed","married","high.school","no","yes","no","cellular","aug","thu",1,3,1,"success",-2.9,92.201,-31.4,0.873,5076.2,0
36380,33,"admin.","married","basic.9y","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
23985,46,"services","divorced","high.school","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
15524,49,"services","married","high.school","no","yes","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
16719,36,"admin.","single","university.degree","no","no","no","cellular","oct","wed",1,999,1,"failure",-3.4,92.431,-26.9,0.742,5017.5,0
2222,38,"unknown","married","unknown","unknown","yes","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
22135,27,"admin.","single","university.degree","no","no","no","telephone","may","mon",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
23404,41,"admin.","married","unknown","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
25191,21,"student","single","unknown","no","no","no","cellular","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,1
32164,26,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
35046,30,"management","married","university.degree","no","no","no","cellular","mar","mon",1,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,1
29919,32,"services","married","professional.course","no",NA,"no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
16322,54,"management","married","university.degree","no","yes","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,0
318,36,"admin.","single","university.degree","no","no","no","cellular","may","tue",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
32035,39,"admin.","married","university.degree","no","yes","no","cellular","nov","mon",1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
10402,37,"blue-collar","single","basic.9y","unknown",NA,"no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
19586,48,"admin.","married","university.degree","no","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.749,-34.6,0.644,5008.7,0
40211,47,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
23248,32,"management","married","high.school","no","no","yes","cellular","nov","mon",2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
4968,54,"management","married","university.degree","no","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
15395,59,"admin.","divorced","high.school","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
24728,41,"unemployed","married","basic.9y","no","no","yes","cellular","apr","mon",1,9,1,"success",-1.8,93.075,-47.1,1.466,5099.1,0
15546,47,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","thu",4,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
15117,26,"technician","married","university.degree","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
10550,34,"technician","single","university.degree",NA,"yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
20479,40,"services","married","high.school","no","yes","no","telephone","oct","tue",1,999,1,"failure",-0.1,93.798,-40.4,4.968,5195.8,1
22040,27,"blue-collar","single","basic.4y","unknown","no","yes","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
38046,56,"services","single","high.school","no","yes","no","cellular","nov","fri",2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
6511,38,"services","divorced","high.school","unknown","no","no","cellular","apr","tue",1,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,0
19685,46,"services","married","basic.6y","no","yes","no","telephone","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
33838,25,"admin.","single","university.degree","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
28999,55,"admin.","divorced","unknown","unknown","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
17711,43,"management","married","professional.course","no","no","no","telephone","may",NA,5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
7635,44,"management","married","university.degree","no","yes","yes","telephone","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
7789,41,"services","married","high.school","unknown","no","no","telephone","jun","mon",21,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
